channel_name,video_id,title,published_at,year_month,months_before_last,days_since_prev,gap_label,rolling_gap,view_count,like_count,comment_count,like_ratio,comment_ratio,rolling_views,rolling_like_ratio,duration_sec,duration_min,rolling_duration,title_length,desc_length,tag_count,z_gap,z_views,z_like_ratio,risk_score,subscriber_count
장삐쭈,t0ulAteCP6M,[장삐쭈 단편선] 아이디어 회의,2018-09-20 05:41:22+00:00,2018-09,85.9,6.0,정상,6.2,6945800,61843,3871,0.0089,0.0006,10360960.0,0.016,102,1.7,114.0,17,12,0,0.13856112180437072,2.947852123468432,0.7408039567714554,0.9,3420000
장삐쭈,gyb-Y5lcJ7w,급식생 9 X 프로젝트 M,2018-09-27 05:03:14+00:00,2018-09,85.6,6.0,정상,6.2,5569361,46111,5023,0.0083,0.0009,6345548.0,0.0092,163,2.7,132.0,14,23,18,0.13856112180437072,1.1375158258544023,-1.065855406270869,15.8,3420000
장삐쭈,iaHxBCTP6-g,[동심파괴 더빙] 설탕이 아니야!,2018-10-04 04:59:33+00:00,2018-10,85.4,6.0,정상,6.0,9635190,151515,8585,0.0157,0.0009,7754450.0,0.0111,151,2.5,134.0,18,20,13,0.11043930797024641,1.772715010989328,-0.5610535254208076,10.9,3420000
장삐쭈,82f1F2kTXTA,요즘것들 탐구생활 - 갑분싸,2018-10-06 12:25:48+00:00,2018-10,85.3,2.0,정상,5.0,1051297,12570,2057,0.012,0.002,5800412.0,0.0112,702,11.7,280.0,15,49,14,-0.03016976120037499,0.891742916888617,-0.5344850053760677,14.3,3420000
장삐쭈,ttMfutbPgpk,[장삐쭈 단편선] 3인팟,2018-10-11 05:19:42+00:00,2018-10,85.2,4.0,정상,4.5,2739101,23757,1245,0.0087,0.0005,4748737.0,0.0112,56,0.9,268.0,13,31,14,-0.10047429578568569,0.417598439113177,-0.5344850053760677,16.1,3420000
장삐쭈,kzdx0HL6ICw,[병맛더빙] 민정이,2018-10-18 04:59:59+00:00,2018-10,84.9,6.0,정상,4.5,3233235,36027,1979,0.0111,0.0006,4164706.0,0.0119,104,1.7,253.0,10,40,17,-0.10047429578568569,0.15428983759686446,-0.34850536506288704,16.8,3420000
장삐쭈,xsfOV_rWkig,요사스러운 정령들 3화 - 빚,2018-10-25 05:09:05+00:00,2018-10,84.7,7.0,정상,4.8,3584164,29292,2584,0.0082,0.0007,2651949.0,0.01,187,3.1,262.0,16,8,15,-0.05829157503449929,-0.5277320586792107,-0.8533072459129484,22.0,3420000
장삐쭈,eZc20S_FPsE,[병맛더빙] 석이가 스위스로 간 이유,2018-10-29 04:44:34+00:00,2018-10,84.6,3.0,정상,5.0,3357799,40855,1678,0.0122,0.0005,3228575.0,0.01,101,1.7,112.0,20,6,16,-0.03016976120037499,-0.26776197890956616,-0.8533072459129484,20.9,3420000
장삐쭈,13_yNqnlppM,[장삐쭈 단편선] 시비,2018-11-01 05:15:39+00:00,2018-11,84.5,3.0,정상,4.8,20111504,202454,13862,0.0101,0.0007,7571676.0,0.0104,145,2.4,134.0,12,7,18,-0.05829157503449929,1.6903119085280844,-0.7470331657339883,11.0,3420000
장삐쭈,gVWJXYPC2MU,급식생 10 X 장기하와 얼굴들,2018-11-08 06:04:56+00:00,2018-11,84.2,7.0,정상,5.0,4979418,45279,2308,0.0091,0.0005,8008221.0,0.0099,173,2.9,152.0,17,24,19,-0.03016976120037499,1.887126895145128,-0.8798757659576882,10.7,3420000
장삐쭈,fcqcaSOw6Rc,[장삐쭈 단편선] 유언,2018-11-15 04:59:10+00:00,2018-11,84.0,6.0,정상,4.8,7357647,68285,6227,0.0093,0.0008,8951592.0,0.0102,185,3.1,151.0,12,7,18,-0.05829157503449929,2.3124428436496514,-0.8001702058234681,8.2,3420000
장삐쭈,UI32f7grkkk,마피아 - 첫번째 밤,2018-11-29 05:00:35+00:00,2018-11,83.5,14.0,정상,7.5,7067463,54233,4914,0.0077,0.0007,9879008.0,0.0091,155,2.6,164.0,11,7,21,0.3213529117261785,2.730565528890422,-1.0924239263156088,9.3,3420000
장삐쭈,7QIG6B5jd40,마피아 - 두번째 밤,2018-12-06 05:47:37+00:00,2018-12,83.3,7.0,정상,8.5,4757579,41270,5301,0.0087,0.0011,6040527.0,0.0087,183,3.0,174.0,11,35,18,0.4619619808967999,0.9999980349441472,-1.1986980064945694,18.7,3420000
장삐쭈,i8YCjWMPZy4,마피아 - 세번째 밤,2018-12-13 08:06:57+00:00,2018-12,83.1,7.0,정상,8.5,5781780,48672,5347,0.0084,0.0009,6241117.0,0.0085,184,3.1,177.0,11,52,18,0.4619619808967999,1.0904334268636808,-1.251835046584049,18.5,3420000
장삐쭈,M9jJ3o_2a5M,요사스러운 정령들 4화 - 설득,2018-12-20 07:58:24+00:00,2018-12,82.8,6.0,정상,8.5,2927700,30422,3688,0.0104,0.0013,5133630.0,0.0088,152,2.5,168.0,17,29,13,0.4619619808967999,0.5911262784974187,-1.172129486449829,20.6,3420000
장삐쭈,q3EPm2eYeDI,급식생 마지막화,2018-12-24 08:10:10+00:00,2018-12,82.7,4.0,정상,6.0,4742103,60113,5067,0.0127,0.0011,4552290.0,0.01,170,2.8,172.0,8,111,18,0.11043930797024641,0.3290309061533255,-0.8533072459129484,18.8,3420000
장삐쭈,qth8W3ERhrU,장삐쭈 단편선 X 카카오톡,2018-12-27 08:01:12+00:00,2018-12,82.6,2.0,정상,4.8,9856508,69621,3096,0.0071,0.0003,5827023.0,0.0096,124,2.1,158.0,14,96,27,-0.05829157503449929,0.9037404053694521,-0.9595813260919088,15.5,3420000
장삐쭈,K-vDFLh52uM,[병맛더빙] 누구야,2019-01-03 07:55:52+00:00,2019-01,82.4,6.0,정상,4.5,8654609,201398,4022,0.0233,0.0005,6545230.0,0.0134,100,1.7,136.0,10,8,21,-0.10047429578568569,1.2275418487332912,0.05002243560821379,10.2,3420000
장삐쭈,oCkAUDJKa10,[신병] 전입,2019-01-10 08:06:28+00:00,2019-01,82.1,7.0,정상,4.8,18156377,127391,13223,0.007,0.0007,10352399.0,0.0125,142,2.4,134.0,7,28,21,-0.05829157503449929,2.943992422634776,-0.1890942447944467,3.1,3420000
장삐쭈,2UJTh-xfy_I,[장삐쭈 단편선] 지하철,2019-01-17 07:57:17+00:00,2019-01,81.9,6.0,정상,5.2,6863721,57275,5200,0.0083,0.0008,10882804.0,0.0114,162,2.7,132.0,13,51,22,-0.002047947366250685,3.183123905017149,-0.48134796528658746,3.2,3420000
장삐쭈,j5eKevPlRVk,요사스러운 정령들 5화 - 월말평가,2019-01-24 08:29:04+00:00,2019-01,81.7,7.0,정상,6.5,2447400,25900,1672,0.0106,0.0007,9030527.0,0.0123,118,2.0,130.0,19,29,19,0.18074384255555712,2.3480304485211225,-0.24223128488392695,7.4,3420000
장삐쭈,IZwFNGMwfjY,[신병] 위병,2019-01-30 09:14:35+00:00,2019-01,81.4,6.0,정상,6.5,12841375,78612,8288,0.0061,0.0006,10077218.0,0.008,187,3.1,152.0,7,28,21,0.18074384255555712,2.819927905042627,-1.3846776468077495,9.1,3420000
장삐쭈,35N2v3r3228,[장삐쭈 단편선] QnA,2019-02-07 08:08:35+00:00,2019-02,81.2,7.0,정상,6.5,11393330,128562,13402,0.0113,0.0012,8386456.0,0.0091,127,2.1,148.0,13,36,19,0.18074384255555712,2.0576529954626155,-1.0924239263156088,11.7,3420000
장삐쭈,CuEVAbSX9Js,요사스러운 정령들 6화 - 이별,2019-02-14 07:57:18+00:00,2019-02,81.0,6.0,정상,6.5,3285389,30871,2271,0.0094,0.0007,7491874.0,0.0094,124,2.1,139.0,17,29,22,0.18074384255555712,1.6543334193413721,-1.0127183661813888,13.4,3420000
장삐쭈,SxU5lfmaElE,장삐쭈 단편선 X 이지덤 뷰티,2019-02-21 07:59:54+00:00,2019-02,80.7,7.0,정상,6.5,3394374,39879,4164,0.0117,0.0012,7728617.0,0.0096,142,2.4,145.0,16,64,22,0.18074384255555712,1.7610682814441996,-0.9595813260919088,12.7,3420000
장삐쭈,A3w3M_X4Ln8,[오늘의 안기욱] 1화 - 시무식,2019-02-28 08:10:19+00:00,2019-02,80.5,7.0,정상,6.8,5936271,49572,3661,0.0084,0.0006,6002341.0,0.0102,157,2.6,138.0,18,42,24,0.22292656330674349,0.9827819928890134,-0.8001702058234681,16.1,3420000
장삐쭈,kV-zmUkE9gc,[오늘의 안기욱] 1화 - 시무식2,2019-03-07 07:41:43+00:00,2019-03,80.3,6.0,정상,6.5,4667967,42362,2935,0.0091,0.0006,4321000.0,0.0096,173,2.9,149.0,19,50,22,0.18074384255555712,0.22475451252917206,-0.9595813260919088,20.1,3420000
장삐쭈,fdTzn55GOfQ,[장삐쭈 단편선] 애니메이터 할 사람?,2019-03-14 07:50:01+00:00,2019-03,80.0,7.0,정상,6.8,4221687,47637,3069,0.0113,0.0007,4555075.0,0.0101,90,1.5,140.0,21,50,21,0.22292656330674349,0.3302865149398846,-0.8267387258682084,19.3,3420000
장삐쭈,_MjON6zvCdc,[병맛더빙] 술값,2019-03-19 05:11:09+00:00,2019-03,79.9,4.0,정상,6.0,3811476,49571,2191,0.013,0.0006,4659350.0,0.0105,88,1.5,127.0,9,15,21,0.11043930797024641,0.3772985818046803,-0.720464645689248,18.1,3420000
장삐쭈,KVkgkbAdA10,[오늘의 안기욱] 2화 - 계약,2019-03-21 08:17:17+00:00,2019-03,79.8,2.0,정상,4.8,5753076,48976,3163,0.0085,0.0005,4613552.0,0.0105,196,3.3,137.0,17,50,23,-0.05829157503449929,0.3566506926819384,-0.720464645689248,17.3,3420000
장삐쭈,l-fcDkgyAj8,[신병] 초병 - 上,2019-03-27 13:10:54+00:00,2019-03,79.6,6.0,정상,4.8,6355130,49320,6870,0.0078,0.0011,5035342.0,0.0102,175,2.9,137.0,11,50,23,-0.05829157503449929,0.5468134323885044,-0.8001702058234681,16.7,3420000
장삐쭈,XBxKrpmiw9Q,[장삐쭈 단편선] 만우절,2019-04-01 09:53:29+00:00,2019-04,79.4,4.0,정상,4.0,8637952,97615,5622,0.0113,0.0007,6139408.0,0.0102,263,4.4,180.0,13,50,16,-0.1707788303709964,1.0445782333009717,-0.8001702058234681,13.7,3420000
장삐쭈,EKhiCooFErY,[신병] 초병 - 下,2019-04-04 11:37:43+00:00,2019-04,79.3,3.0,정상,3.8,5981146,44362,5017,0.0074,0.0008,6681826.0,0.0088,207,3.4,210.0,11,36,23,-0.19890064420512069,1.289125740226589,-1.172129486449829,13.6,3420000
장삐쭈,O8OujsBz-JY,장삐쭈 단편선 X 알바천국,2019-04-11 07:58:41+00:00,2019-04,79.1,6.0,정상,4.8,6744289,65824,4281,0.0098,0.0006,6929629.0,0.0091,146,2.4,198.0,14,36,18,-0.05829157503449929,1.400846969718768,-1.0924239263156088,13.6,3420000
장삐쭈,6rv-tmK2w1k,[오늘의 안기욱] 3화 - 투자계획서,2019-04-18 08:55:51+00:00,2019-04,78.9,7.0,정상,5.0,4425280,51573,5095,0.0117,0.0012,6447167.0,0.01,188,3.1,201.0,20,53,22,-0.03016976120037499,1.183330443190616,-0.8533072459129484,13.9,3420000
장삐쭈,D5sY12NDpZY,[장삐쭈 단편선] 약속2,2019-04-25 09:10:05+00:00,2019-04,78.6,7.0,정상,5.8,7906211,86505,8577,0.0109,0.0011,6264232.0,0.01,235,3.9,194.0,13,36,26,0.0823174941361221,1.1008547543686413,-0.8533072459129484,15.0,3420000
장삐쭈,Swl8ge0IiqY,[오늘의 안기욱] 백선균 X 티어실 원스,2019-05-02 07:58:31+00:00,2019-05,78.4,6.0,정상,6.5,3801339,32858,2121,0.0086,0.0006,5719280.0,0.0102,184,3.1,188.0,22,40,24,0.18074384255555712,0.8551648012436915,-0.8001702058234681,16.5,3420000
장삐쭈,bGlTHqwcQPE,장삐쭈 애니메이터 최종 합격자 윤성원님 실무 과제,2019-05-06 08:09:48+00:00,2019-05,78.3,4.0,정상,6.0,4197056,50575,2691,0.0121,0.0006,5082472.0,0.0108,88,1.5,174.0,27,166,26,0.11043930797024641,0.5680618496633816,-0.6407590855550278,16.9,3420000
장삐쭈,Dk8amucpBkk,[신병] 불침번,2019-05-09 07:03:46+00:00,2019-05,78.2,2.0,정상,4.8,7806987,56978,5082,0.0073,0.0007,5927898.0,0.0097,215,3.6,180.0,8,42,23,-0.05829157503449929,0.9492195925666351,-0.9330128060471685,15.2,3420000
장삐쭈,mH41nZmtxt8,[오늘의 안기욱] 5화 - 인셉션,2019-05-16 08:27:16+00:00,2019-05,77.9,7.0,정상,4.8,5975538,51725,2741,0.0087,0.0005,5445230.0,0.0092,182,3.0,167.0,18,57,22,-0.05829157503449929,0.7316101915645041,-1.065855406270869,16.7,3420000
장삐쭈,nDaN-Fs_tyo,[장삐쭈 단편선] 조별과제2,2019-05-23 07:15:30+00:00,2019-05,77.7,6.0,정상,4.8,6019785,57425,4343,0.0095,0.0007,5999842.0,0.0094,159,2.6,161.0,15,56,23,-0.05829157503449929,0.9816553263333181,-1.0127183661813888,15.3,3420000
장삐쭈,RBwog_f39bA,[장삐쭈 단편선] 실화,2019-05-30 08:48:13+00:00,2019-05,77.5,7.0,정상,5.5,5025200,69298,5040,0.0138,0.001,6206878.0,0.0098,129,2.2,171.0,12,42,23,0.04013477338493571,1.0749968777638608,-0.9064442860024287,15.0,3420000
장삐쭈,vqRhPFEJuJE,[신병] 분대결산,2019-06-06 08:16:19+00:00,2019-06,77.2,6.0,정상,6.5,12813219,88897,8576,0.0069,0.0007,7458436.0,0.0097,226,3.8,174.0,9,56,23,0.18074384255555712,1.6392579986573632,-0.9330128060471685,13.2,3420000
장삐쭈,MBRUYQz0SSA,[장삐쭈 단편선] 점심,2019-06-13 08:24:44+00:00,2019-06,77.0,7.0,정상,6.5,8206228,70829,5893,0.0086,0.0007,8016108.0,0.0097,127,2.1,160.0,12,56,23,0.18074384255555712,1.8906827251270284,-0.9330128060471685,12.0,3420000
장삐쭈,FVgJs75Dcoo,[장삐쭈 단편선] 3주년,2019-06-18 07:44:17+00:00,2019-06,76.8,4.0,정상,6.0,5694199,57079,5474,0.01,0.001,7934712.0,0.0098,136,2.3,154.0,13,43,23,0.11043930797024641,1.8539855858843823,-0.9064442860024287,11.7,3420000
장삐쭈,cEN00wMFB2A,[장삐쭈 단편선] 플레이스테이션,2019-06-20 08:07:16+00:00,2019-06,76.8,2.0,정상,4.8,17360041,277527,11469,0.016,0.0007,11018422.0,0.0104,171,2.8,165.0,17,56,28,-0.05829157503449929,3.2442668681825277,-0.7470331657339883,3.5,3420000
장삐쭈,o6e_ULKEG0k,[오늘의 안기욱] 계산,2019-06-27 07:55:01+00:00,2019-06,76.5,6.0,정상,4.8,6742138,55901,4319,0.0083,0.0006,9500652.0,0.0107,149,2.5,146.0,12,57,22,-0.05829157503449929,2.559984876090646,-0.6673276055997681,6.5,3420000
장삐쭈,MeptfAdiJxE,[신병] 말년,2019-07-04 07:51:28+00:00,2019-07,76.3,6.0,정상,4.5,10302667,69081,5654,0.0067,0.0005,10024761.0,0.0102,192,3.2,162.0,7,57,23,-0.10047429578568569,2.7962778260061696,-0.8001702058234681,5.6,3420000
장삐쭈,PS1Kn97yB9g,[장삐쭈 단편선] 삥,2019-07-11 07:02:52+00:00,2019-07,76.1,6.0,정상,5.0,16292425,177571,9958,0.0109,0.0006,12674318.0,0.0105,217,3.6,182.0,11,57,22,-0.03016976120037499,3.9908225476181327,-0.720464645689248,0.0,3420000
장삐쭈,eOxTNYIEPxI,[장삐쭈 단편선] 주인공,2019-07-18 09:54:26+00:00,2019-07,75.8,7.0,정상,6.2,10727124,107116,6566,0.01,0.0006,11016088.0,0.009,213,3.6,193.0,13,43,23,0.13856112180437072,3.243214591375408,-1.1189924463603491,5.9,3420000
장삐쭈,rt0IKAEMlr0,★3주년 이벤트 당첨자 발표★,2019-07-22 10:19:23+00:00,2019-07,75.7,4.0,정상,5.8,2699041,33312,2469,0.0123,0.0009,10005314.0,0.01,394,6.6,254.0,16,81,23,0.0823174941361221,2.7875102051543865,-0.8533072459129484,6.9,3420000
장삐쭈,2-7w-SRHQa4,[장삐쭈 단편선] 아이디어 회의2,2019-07-25 07:20:26+00:00,2019-07,75.6,2.0,정상,4.8,6599958,64786,5409,0.0098,0.0008,9079637.0,0.0108,202,3.4,256.0,18,57,25,-0.05829157503449929,2.3701715427789036,-0.6407590855550278,7.4,3420000
장삐쭈,F7x-o7b1ihQ,[장삐쭈의 VS] 카레맛 똥 VS 똥맛 카레,2019-08-01 08:20:56+00:00,2019-08,75.4,7.0,정상,5.0,5583772,62984,7086,0.0113,0.0013,6402474.0,0.0108,270,4.5,270.0,24,57,26,-0.03016976120037499,1.1631807399598482,-0.6407590855550278,13.3,3420000
장삐쭈,3TjgOLk2fvg,[신병] UFC,2019-08-08 07:00:26+00:00,2019-08,75.1,6.0,정상,4.8,11336772,92360,7126,0.0081,0.0006,6554886.0,0.0104,249,4.2,279.0,8,57,23,-0.05829157503449929,1.2318952269893109,-0.7470331657339883,13.2,3420000
장삐쭈,mYNFyqpyc7c,[스튜디오 장삐쭈] 팀소개,2019-08-15 07:06:06+00:00,2019-08,74.9,7.0,정상,5.5,7194195,77231,7528,0.0107,0.001,7678674.0,0.01,254,4.2,244.0,14,43,23,0.04013477338493571,1.7385516316678533,-0.8533072459129484,11.7,3420000
장삐쭈,GiXmusq921A,[신병] 유격행군,2019-08-22 07:42:02+00:00,2019-08,74.7,7.0,정상,6.8,8343806,74318,9789,0.0089,0.0012,8114636.0,0.0098,315,5.2,272.0,9,57,23,0.22292656330674349,1.9351037745065975,-0.9064442860024287,11.9,3420000
장삐쭈,4nKCAzdHm6A,[장삐쭈 단편선] 틱톡 (feat. 나천재),2019-08-29 08:00:23+00:00,2019-08,74.4,7.0,정상,6.8,5932703,66783,4034,0.0113,0.0007,8201869.0,0.0098,252,4.2,268.0,24,84,29,0.22292656330674349,1.9744325074609654,-0.9064442860024287,11.7,3420000
장삐쭈,pxjgMuv6bKM,[장삐쭈의 VS] 5초후 미래를 내다보는 능력 VS 5초전 과거로 되돌리는 능력,2019-09-05 07:00:16+00:00,2019-09,74.2,6.0,정상,6.8,5769657,70336,5892,0.0122,0.001,6810090.0,0.0108,255,4.2,269.0,44,57,26,0.22292656330674349,1.3469531748403138,-0.6407590855550278,13.8,3420000
장삐쭈,he9E5Q4bx8w,[장삐쭈 단편선] 대 유튜브 시대,2019-09-12 07:05:42+00:00,2019-09,74.0,7.0,정상,6.8,7413010,93877,7397,0.0127,0.001,6864794.0,0.0113,214,3.6,259.0,18,57,27,0.22292656330674349,1.3716163069982785,-0.5079164853313278,13.2,3420000
장삐쭈,YeOxvbEGSmg,[신병] 유격 1,2019-09-19 11:45:24+00:00,2019-09,73.7,7.0,정상,6.8,9402800,67539,6942,0.0072,0.0007,7129542.0,0.0108,208,3.5,232.0,9,57,26,0.22292656330674349,1.4909771382456622,-0.6407590855550278,13.1,3420000
장삐쭈,8grIcN7_W0Y,[장삐쭈 단편선] 2043년,2019-09-26 08:00:37+00:00,2019-09,73.5,6.0,정상,6.5,6322145,68401,5676,0.0108,0.0009,7226903.0,0.0107,292,4.9,242.0,15,162,29,0.18074384255555712,1.5348720492216716,-0.6673276055997681,12.8,3420000
장삐쭈,JEpPYcuNL00,[스튜디오 장삐쭈]  발표,2019-09-30 08:00:59+00:00,2019-09,73.4,4.0,정상,6.0,5443925,54168,3438,0.01,0.0006,7145470.0,0.0102,138,2.3,213.0,14,29,26,0.11043930797024641,1.4981582286414663,-0.8001702058234681,13.0,3420000
장삐쭈,8nAOqTNXjI8,[장삐쭈의 vs] 매일 청소해주는 반지하 vs 매일 청소해야하는 대저택,2019-10-03 08:55:06+00:00,2019-10,73.3,3.0,정상,5.0,7153835,81802,6832,0.0114,0.001,7080676.0,0.0099,247,4.1,221.0,39,57,26,-0.03016976120037499,1.4689460506463805,-0.8798757659576882,12.7,3420000
장삐쭈,NXUGxSXsWtE,[장삐쭈 단편선] 크리에이터의 길,2019-10-10 08:00:06+00:00,2019-10,73.0,6.0,정상,4.8,5072157,72073,7735,0.0142,0.0015,5998016.0,0.0116,238,4.0,229.0,18,185,20,-0.05829157503449929,0.9808320797824178,-0.42821092519710763,13.3,3420000
장삐쭈,2lVwd3qoLy4,[머준이의 사건파일] 타블렛 펜 실종사건,2019-10-17 08:06:28+00:00,2019-10,72.8,7.0,정상,5.0,3233180,47558,3792,0.0147,0.0012,5225774.0,0.0126,416,6.9,260.0,22,96,18,-0.03016976120037499,0.6326691208775648,-0.1625257247497068,14.2,3420000
장삐쭈,JxG3PXhpDSQ,[오늘의 안기욱] 결판,2019-10-22 08:18:49+00:00,2019-10,72.6,5.0,정상,5.2,7424934,75788,4331,0.0102,0.0006,5721026.0,0.0126,109,1.8,252.0,12,84,27,-0.002047947366250685,0.8559519800377067,-0.1625257247497068,13.3,3420000
장삐쭈,TpB45UeEMN0,[스튜디오 장삐쭈] 할리갈리,2019-10-25 08:00:12+00:00,2019-10,72.5,2.0,정상,5.0,7801376,75437,5971,0.0097,0.0008,5882912.0,0.0122,247,4.1,252.0,15,42,28,-0.03016976120037499,0.928937791176276,-0.26879980492866684,13.2,3420000
장삐쭈,PXhcJX_UGY0,[신병] 유격 2,2019-10-29 08:17:48+00:00,2019-10,72.4,4.0,정상,4.5,6834409,66355,9800,0.0097,0.0014,6323475.0,0.0111,270,4.5,260.0,9,82,26,-0.10047429578568569,1.127564280882869,-0.5610535254208076,12.8,3420000
장삐쭈,bw-B_gnUTAk,[스튜디오 장삐쭈] 준영이의 사정,2019-11-07 08:00:02+00:00,2019-11,72.1,8.0,정상,4.8,5318237,57148,41339,0.0107,0.0078,6844739.0,0.0101,241,4.0,217.0,18,98,30,-0.05829157503449929,1.3625745711941695,-0.8267387258682084,12.8,3420000
장삐쭈,DeWAJkHjX5E,[병맛더빙] 운전,2019-11-11 07:22:33+00:00,2019-11,72.0,3.0,정상,4.2,7027347,117954,7860,0.0168,0.0011,6745342.0,0.0117,131,2.2,222.0,9,49,19,-0.14265701653687207,1.3177617358054368,-0.40164240515236727,11.1,3420000
장삐쭈,2qFMbsG4row,[병맛더빙] 40수 할아버지,2019-11-14 08:00:41+00:00,2019-11,71.9,3.0,정상,4.5,2888189,45598,2786,0.0158,0.001,5517046.0,0.0132,128,2.1,192.0,15,18,21,-0.10047429578568569,0.763988216920171,-0.00311460448126647,12.7,3420000
장삐쭈,5P4J_EG8pPE,[장삐쭈 단편선] 초심,2019-11-21 08:17:33+00:00,2019-11,71.6,7.0,정상,5.2,3533329,60539,5544,0.0171,0.0016,4691776.0,0.0151,160,2.7,165.0,12,191,19,-0.002047947366250685,0.391917745364094,0.5016872763687948,13.3,3420000
장삐쭈,4k0xBgrHMKc,[신병] 유격 3,2019-11-28 07:08:09+00:00,2019-11,71.4,6.0,정상,4.8,4154567,44887,5363,0.0108,0.0013,4400858.0,0.0151,230,3.8,162.0,9,50,0,-0.05829157503449929,0.2607582491457039,0.5016872763687948,13.6,3420000
장삐쭈,rtzyh6lXcio,[스튜디오 장삐쭈] Q&A,2019-12-05 07:59:27+00:00,2019-12,71.2,7.0,정상,5.8,3815947,53983,4332,0.0141,0.0011,3598008.0,0.0145,320,5.3,210.0,14,42,28,0.0823174941361221,-0.1012042335433512,0.34227615610035456,16.6,3420000
장삐쭈,w0N2Tc6f7Lk,[오늘의 안기욱] 비발디산장 살인사건,2019-12-12 08:01:06+00:00,2019-12,70.9,7.0,정상,6.8,4868844,56840,5435,0.0117,0.0011,4093172.0,0.0134,278,4.6,247.0,20,49,20,0.22292656330674349,0.12203895108421717,0.05002243560821379,17.3,3420000
장삐쭈,ZRqrynq2sN0,[신병] 유격 4,2019-12-19 08:00:10+00:00,2019-12,70.7,6.0,정상,6.5,6481411,53134,5044,0.0082,0.0008,4830192.0,0.0112,230,3.8,264.0,9,50,29,0.18074384255555712,0.45432217832652566,-0.5344850053760677,17.5,3420000
장삐쭈,J5nkRGJ5Gi0,[신병] 유격 完,2019-12-26 09:02:12+00:00,2019-12,70.4,7.0,정상,6.8,4755845,54258,6291,0.0114,0.0013,4980512.0,0.0114,318,5.3,286.0,9,310,29,0.22292656330674349,0.5220934935134457,-0.48134796528658746,17.2,3420000
장삐쭈,ZWJk8EvH5cc,신병 시즌1 몰아보기,2020-01-02 09:09:06+00:00,2020-01,70.2,7.0,정상,6.8,21904084,150184,13703,0.0069,0.0006,9502546.0,0.0096,3139,52.3,991.0,11,284,29,0.22292656330674349,2.5608387802348984,-0.9595813260919088,9.1,3420000
장삐쭈,mW7Ewm4hIhg,[장삐쭈 단편선] 1호선 X 위쳐,2020-01-09 08:00:21+00:00,2020-01,70.0,6.0,정상,6.5,6595974,79034,7794,0.012,0.0012,9934328.0,0.0096,299,5.0,996.0,18,87,31,0.18074384255555712,2.7555063827764013,-0.9595813260919088,7.9,3420000
장삐쭈,0SDlbR0p7Rs,제 1회 장삐쭈 어워드,2020-01-16 08:00:10+00:00,2020-01,69.8,6.0,정상,6.5,3828818,58063,5268,0.0152,0.0014,9271180.0,0.0114,525,8.8,1070.0,12,207,27,0.18074384255555712,2.4565281222417044,-0.48134796528658746,7.7,3420000
장삐쭈,w94_U7T6Wns,[쿠퍼네 가족] 욕은 나빠!,2020-01-23 07:59:43+00:00,2020-01,69.5,6.0,정상,6.2,7431744,88134,10000,0.0119,0.0013,9940155.0,0.0115,232,3.9,1049.0,15,49,26,0.13856112180437072,2.758133468018513,-0.45477944524184755,5.9,3420000
장삐쭈,mFFWoz2NnAY,[장삐쭈 단편선] 너와 결혼까지 생각했어,2020-01-30 09:37:58+00:00,2020-01,69.3,7.0,정상,6.2,6812704,91561,9332,0.0134,0.0014,6167310.0,0.0131,320,5.3,344.0,22,134,31,0.13856112180437072,1.0571577652085384,-0.02968312452600637,12.7,3420000
장삐쭈,jaj2ME1eAac,[스튜디오 장삐쭈] 레바 속 사정,2020-02-06 08:00:06+00:00,2020-02,69.1,6.0,정상,6.2,5798608,65356,7472,0.0113,0.0013,5967968.0,0.013,282,4.7,340.0,18,186,34,0.13856112180437072,0.9672850302964109,-0.05625164457074673,13.2,3420000
장삐쭈,Njerhnyrmdg,[쿠퍼네 가족] 돈은 나빠!,2020-02-14 07:12:13+00:00,2020-02,68.8,7.0,정상,6.5,8871088,83212,10378,0.0094,0.0012,7228536.0,0.0115,303,5.0,284.0,15,49,26,0.18074384255555712,1.5356082823090866,-0.45477944524184755,12.0,3420000
장삐쭈,mcnZy2c9SZE,[장삐쭈의 상상극장] 여동생의 가출 X 침입자,2020-02-20 10:00:12+00:00,2020-02,68.6,6.0,정상,6.5,4157347,69068,8812,0.0166,0.0021,6409937.0,0.0127,305,5.1,302.0,25,93,36,0.18074384255555712,1.1665454108302578,-0.1359572047049669,12.7,3420000
장삐쭈,S_tyNjqA700,[쿠퍼네 가족] 성교육은 나빠!,2020-02-28 05:56:34+00:00,2020-02,68.3,7.0,정상,6.5,6697745,79400,11254,0.0119,0.0017,6381197.0,0.0123,275,4.6,291.0,17,49,27,0.18074384255555712,1.1535880691693206,-0.24223128488392695,13.2,3420000
장삐쭈,3eaVWDyF-Ok,[쿠퍼네 가족] 스마트폰은 나빠!,2020-03-05 08:00:08+00:00,2020-03,68.1,6.0,정상,6.5,4375211,60666,9319,0.0139,0.0021,6025348.0,0.013,311,5.2,298.0,18,42,29,0.18074384255555712,0.993154628922179,-0.05625164457074673,13.3,3420000
장삐쭈,MGRSkraTFxE,[스튜디오 장삐쭈] 그놈 목소리,2020-03-12 08:00:06+00:00,2020-03,67.9,6.0,정상,6.2,6484828,67454,7762,0.0104,0.0012,5428783.0,0.0132,440,7.3,333.0,17,43,33,0.13856112180437072,0.7241951115959087,-0.00311460448126647,14.2,3420000
